# capture started 2026-07-28T20:13:23.997Z from /dev/ttyUSB0
# dut=AMB1 test=ReverseCurrent baud=921600
utc,micros,volts,amps,watts
# ---- INA260 bench ----
# I2C scan:
#   device at 0x44
# verified INA260 at 0x44 (mfg=0x5449 die=0x2270)
# INA260 online at 0x44 (attempt 1)
# averaging=4  conv=140us  mode=continuous  target=1kHz
# watts is computed V*I (signed), NOT the chip's unsigned power register
# columns below are CSV; '#' lines are comments
2026-07-28T20:13:51.732Z,27648386,0.1937,2.5475,0.4936
2026-07-28T20:13:51.733Z,27649386,0.0350,2.6012,0.0910
2026-07-28T20:13:51.734Z,27650386,0.0000,2.3837,0.0000
2026-07-28T20:13:51.735Z,27651386,0.0000,2.4700,0.0000
2026-07-28T20:13:51.736Z,27652386,0.0000,2.5300,0.0000
2026-07-28T20:13:51.737Z,27653386,1.3375,2.5325,3.3872
2026-07-28T20:13:51.738Z,27654386,1.3375,2.5600,3.4240
2026-07-28T20:13:51.739Z,27655386,1.8275,2.5587,4.6761
2026-07-28T20:13:51.740Z,27656386,2.1000,2.5000,5.2500
2026-07-28T20:13:51.741Z,27657386,1.4588,2.5000,3.6469
2026-07-28T20:13:51.742Z,27658386,1.4162,2.4700,3.4981
2026-07-28T20:13:51.743Z,27659386,2.0162,2.6025,5.2473
2026-07-28T20:13:51.744Z,27660386,3.0912,2.3612,7.2992
2026-07-28T20:13:51.745Z,27661386,2.5900,2.5712,6.6595
2026-07-28T20:13:51.746Z,27662386,1.1275,2.6412,2.9780
2026-07-28T20:13:51.747Z,27663386,1.1275,2.5087,2.8286
2026-07-28T20:13:51.748Z,27664386,0.0000,2.5412,0.0000
2026-07-28T20:13:51.749Z,27665386,0.2763,2.6000,0.7182
2026-07-28T20:13:51.750Z,27666386,0.2288,2.6000,0.5947
2026-07-28T20:13:51.751Z,27667386,0.0000,2.5238,0.0000
2026-07-28T20:13:51.752Z,27668386,0.0613,2.5287,0.1549
2026-07-28T20:13:51.753Z,27669386,0.0538,2.5225,0.1356
2026-07-28T20:13:51.754Z,27670386,1.4800,2.6837,3.9719
2026-07-28T20:13:51.755Z,27671386,2.0725,2.5750,5.3367
2026-07-28T20:13:51.756Z,27672386,2.0725,2.5738,5.3341
2026-07-28T20:13:51.757Z,27673386,1.9350,2.5563,4.9463
2026-07-28T20:13:51.758Z,27674386,1.4412,2.5838,3.7238
2026-07-28T20:13:51.759Z,27675386,1.4750,2.5838,3.8110
2026-07-28T20:13:51.760Z,27676386,2.4288,1.5325,3.7221
2026-07-28T20:13:51.761Z,27677386,3.0612,2.5262,7.7335
2026-07-28T20:13:51.762Z,27678386,2.4725,2.5938,6.4130
2026-07-28T20:13:51.763Z,27679386,0.4888,2.5612,1.2518
2026-07-28T20:13:51.764Z,27680386,0.0000,2.4925,0.0000
2026-07-28T20:13:51.765Z,27681386,0.0000,2.5963,0.0000
2026-07-28T20:13:51.766Z,27682386,0.4025,2.5400,1.0223
2026-07-28T20:13:51.767Z,27683386,0.0625,2.5638,0.1602
2026-07-28T20:13:51.768Z,27684386,0.0000,2.5638,0.0000
2026-07-28T20:13:51.769Z,27685386,0.0000,2.5175,0.0000
2026-07-28T20:13:51.770Z,27686386,0.4638,2.4875,1.1536
2026-07-28T20:13:51.771Z,27687386,1.5237,2.5863,3.9408
2026-07-28T20:13:51.772Z,27688386,2.1112,2.5900,5.4681
2026-07-28T20:13:51.773Z,27689386,1.8487,2.5825,4.7744
2026-07-28T20:13:51.774Z,27690386,1.8487,2.5625,4.7374
2026-07-28T20:13:51.775Z,27691386,1.4462,2.5625,3.7060
2026-07-28T20:13:51.776Z,27692386,1.4925,2.6388,3.9383
2026-07-28T20:13:51.777Z,27693386,3.1088,2.6388,8.2032
2026-07-28T20:13:51.778Z,27694386,3.0838,2.4700,7.6169
2026-07-28T20:13:51.779Z,27695386,2.3363,2.5912,6.0538
2026-07-28T20:13:51.780Z,27696386,0.2313,2.5500,0.5897
2026-07-28T20:13:51.781Z,27697386,0.0000,2.5150,0.0000
2026-07-28T20:13:51.782Z,27698386,0.4137,2.5725,1.0644
2026-07-28T20:13:51.783Z,27699386,0.4137,2.5450,1.0530
2026-07-28T20:13:51.784Z,27700386,0.0000,2.5113,0.0000
2026-07-28T20:13:51.785Z,27701386,0.0000,2.6288,0.0000
2026-07-28T20:13:51.786Z,27702386,0.0000,2.6288,0.0000
2026-07-28T20:13:51.787Z,27703386,0.6475,2.5550,1.6544
2026-07-28T20:13:51.788Z,27704386,1.6537,2.5612,4.2357
2026-07-28T20:13:51.789Z,27705386,2.1488,2.5825,5.5491
2026-07-28T20:13:51.790Z,27706386,1.7250,2.7162,4.6855
2026-07-28T20:13:51.791Z,27707386,1.4863,2.5575,3.8011
2026-07-28T20:13:51.792Z,27708386,1.4863,2.6525,3.9423
2026-07-28T20:13:51.793Z,27709386,1.4612,2.3250,3.3974
2026-07-28T20:13:51.794Z,27710386,3.2625,2.4400,7.9605
2026-07-28T20:13:51.795Z,27711386,2.9738,2.4400,7.2560
2026-07-28T20:13:51.796Z,27712386,1.9400,2.7213,5.2792
2026-07-28T20:13:51.797Z,27713386,0.0000,2.5438,0.0000
2026-07-28T20:13:51.798Z,27714386,0.0913,2.5375,0.2315
2026-07-28T20:13:51.799Z,27715386,0.2537,2.6713,0.6778
2026-07-28T20:13:51.800Z,27716386,0.0562,2.6125,0.1470
2026-07-28T20:13:51.801Z,27717386,0.0562,2.4613,0.1384
2026-07-28T20:13:51.802Z,27718386,0.0113,2.4650,0.0277
2026-07-28T20:13:51.803Z,27719386,0.0787,2.5600,0.2016
2026-07-28T20:13:51.804Z,27720386,0.9250,2.5600,2.3680
2026-07-28T20:13:51.805Z,27721386,1.7088,2.5550,4.3659
2026-07-28T20:13:51.806Z,27722386,2.2262,2.5675,5.7159
2026-07-28T20:13:51.807Z,27723386,1.5025,2.6137,3.9272
2026-07-28T20:13:51.808Z,27724386,1.4475,2.4738,3.5808
2026-07-28T20:13:51.809Z,27725386,1.4963,2.5700,3.8454
2026-07-28T20:13:51.810Z,27726386,1.4963,2.3600,3.5311
2026-07-28T20:13:51.811Z,27727386,3.2125,2.5463,8.1798
2026-07-28T20:13:51.812Z,27728386,2.9500,2.6888,7.9318
2026-07-28T20:13:51.813Z,27729386,1.6862,2.6888,4.5339
2026-07-28T20:13:51.814Z,27730386,0.0000,2.5475,0.0000
2026-07-28T20:13:51.815Z,27731386,0.1950,2.4600,0.4797
2026-07-28T20:13:51.816Z,27732386,0.1775,2.6325,0.4673
2026-07-28T20:13:51.817Z,27733386,0.0437,2.5925,0.1134
2026-07-28T20:13:51.818Z,27734386,0.0450,2.5175,0.1133
2026-07-28T20:13:51.819Z,27735386,0.0450,2.5187,0.1133
2026-07-28T20:13:51.820Z,27736386,0.0000,2.5450,0.0000
2026-07-28T20:13:51.821Z,27737386,1.1862,2.5900,3.0724
2026-07-28T20:13:51.822Z,27738386,1.8112,2.5900,4.6911
2026-07-28T20:13:51.823Z,27739386,2.0487,2.5850,5.2960
2026-07-28T20:13:51.824Z,27740386,1.5050,2.4162,3.6365
2026-07-28T20:13:51.825Z,27741386,1.3987,2.5087,3.5091
2026-07-28T20:13:51.826Z,27742386,1.7200,2.3925,4.1151
2026-07-28T20:13:51.827Z,27743386,3.1925,2.3637,7.5463
2026-07-28T20:13:51.828Z,27744386,3.1925,1.9575,6.2493
2026-07-28T20:13:51.829Z,27745386,2.7687,2.6412,7.3130
2026-07-28T20:13:51.830Z,27746386,1.2537,2.5113,3.1485
2026-07-28T20:13:51.831Z,27747386,0.0000,2.5113,0.0000
2026-07-28T20:13:51.832Z,27748386,0.2100,2.5338,0.5321
2026-07-28T20:13:51.833Z,27749386,0.1450,2.6112,0.3786
2026-07-28T20:13:51.834Z,27750386,0.0512,2.5175,0.1290
2026-07-28T20:13:51.835Z,27751386,0.0000,2.4938,0.0000
2026-07-28T20:13:51.836Z,27752386,0.0400,2.5725,0.1029
2026-07-28T20:13:51.837Z,27753386,0.0400,2.6112,0.1044
2026-07-28T20:13:51.838Z,27754386,1.5187,2.5812,3.9203
2026-07-28T20:13:51.839Z,27755386,1.9825,2.5750,5.1049
2026-07-28T20:13:51.840Z,27756386,2.0350,2.5750,5.2401
2026-07-28T20:13:51.841Z,27757386,1.5375,2.6075,4.0090
2026-07-28T20:13:51.842Z,27758386,1.4688,2.4437,3.5893
2026-07-28T20:13:51.843Z,27759386,2.5863,2.5975,6.7178
2026-07-28T20:13:51.844Z,27760386,3.1575,2.5187,7.9530
2026-07-28T20:13:51.845Z,27761386,2.4462,2.4162,5.9108
2026-07-28T20:13:51.846Z,27762386,2.4462,2.5625,6.2685
2026-07-28T20:13:51.847Z,27763386,0.7175,2.5262,1.8126
2026-07-28T20:13:51.848Z,27764386,0.0000,2.5350,0.0000
2026-07-28T20:13:51.849Z,27765386,0.4263,2.5350,1.0805
2026-07-28T20:13:51.850Z,27766386,0.1050,2.5475,0.2675
2026-07-28T20:13:51.851Z,27767386,0.0000,2.7075,0.0000
2026-07-28T20:13:51.852Z,27768386,0.0000,2.4262,0.0000
2026-07-28T20:13:51.853Z,27769386,0.3013,2.5338,0.7633
2026-07-28T20:13:51.854Z,27770386,1.5163,2.4513,3.7167
2026-07-28T20:13:51.855Z,27771386,1.5163,2.5850,3.9195
2026-07-28T20:13:51.856Z,27772386,2.1212,2.5162,5.3376
2026-07-28T20:13:51.857Z,27773386,1.8112,2.6112,4.7296
2026-07-28T20:13:51.858Z,27774386,1.5475,2.6112,4.0409
2026-07-28T20:13:51.859Z,27775386,1.4887,2.6500,3.9452
2026-07-28T20:13:51.860Z,27776386,2.7375,2.3775,6.5084
2026-07-28T20:13:51.861Z,27777386,3.1825,2.5963,8.2626
2026-07-28T20:13:51.862Z,27778386,2.2762,2.6112,5.9439
2026-07-28T20:13:51.863Z,27779386,0.3162,2.5525,0.8072
2026-07-28T20:13:51.864Z,27780386,0.3162,2.5487,0.8060
2026-07-28T20:13:51.865Z,27781386,0.0000,2.5575,0.0000
2026-07-28T20:13:51.866Z,27782386,0.3775,2.6650,1.0060
2026-07-28T20:13:51.867Z,27783386,0.0463,2.6650,0.1233
2026-07-28T20:13:51.868Z,27784386,0.0000,2.4450,0.0000
2026-07-28T20:13:51.869Z,27785386,0.0000,2.5712,0.0000
2026-07-28T20:13:51.870Z,27786386,0.7550,2.5225,1.9045
2026-07-28T20:13:51.871Z,27787386,1.5512,2.5988,4.0313
2026-07-28T20:13:51.872Z,27788386,2.1425,2.5925,5.5544
2026-07-28T20:13:51.873Z,27789386,2.1425,2.6363,5.6482
2026-07-28T20:13:51.874Z,27790386,1.7175,2.5787,4.4290
2026-07-28T20:13:51.875Z,27791386,1.4713,2.5138,3.6984
2026-07-28T20:13:51.876Z,27792386,1.4450,2.5138,3.6324
2026-07-28T20:13:51.877Z,27793386,3.0338,2.2963,6.9662
2026-07-28T20:13:51.878Z,27794386,2.9613,2.6700,7.9065
2026-07-28T20:13:51.879Z,27795386,2.0938,2.5775,5.3966
2026-07-28T20:13:51.880Z,27796386,0.0250,2.5538,0.0638
2026-07-28T20:13:51.881Z,27797386,0.0725,2.5213,0.1828
2026-07-28T20:13:51.882Z,27798386,0.0725,2.6837,0.1946
2026-07-28T20:13:51.883Z,27799386,0.3262,2.4188,0.7891
2026-07-28T20:13:51.884Z,27800386,0.0025,2.4675,0.0062
2026-07-28T20:13:51.885Z,27801386,0.0000,2.4675,0.0000
2026-07-28T20:13:51.886Z,27802386,0.0000,2.5912,0.0000
2026-07-28T20:13:51.887Z,27803386,0.9475,2.4575,2.3285
2026-07-28T20:13:51.888Z,27804386,1.6225,2.5625,4.1577
2026-07-28T20:13:51.889Z,27805386,2.1950,2.5763,5.6549
2026-07-28T20:13:51.890Z,27806386,1.5438,2.4750,3.8208
2026-07-28T20:13:51.891Z,27807386,1.5438,2.5425,3.9250
2026-07-28T20:13:51.892Z,27808386,1.4362,2.5712,3.6930
2026-07-28T20:13:51.893Z,27809386,1.4275,2.4650,3.5188
2026-07-28T20:13:51.894Z,27810386,3.1525,2.4650,7.7709
2026-07-28T20:13:51.895Z,27811386,2.9462,2.5812,7.6050
2026-07-28T20:13:51.896Z,27812386,1.7587,2.6275,4.6211
2026-07-28T20:13:51.897Z,27813386,0.0000,2.5338,0.0000
2026-07-28T20:13:51.898Z,27814386,0.0962,2.4762,0.2383
2026-07-28T20:13:51.899Z,27815386,0.2612,2.5538,0.6672
2026-07-28T20:13:51.900Z,27816386,0.2612,2.5175,0.6577
2026-07-28T20:13:51.901Z,27817386,0.0100,2.3888,0.0239
2026-07-28T20:13:51.902Z,27818386,0.0000,2.4800,0.0000
2026-07-28T20:13:51.903Z,27819386,0.0000,2.4800,0.0000
2026-07-28T20:13:51.904Z,27820386,1.0875,2.5600,2.7840
2026-07-28T20:13:51.905Z,27821386,1.7687,2.5275,4.4705
2026-07-28T20:13:51.906Z,27822386,2.1375,2.5850,5.5254
2026-07-28T20:13:51.907Z,27823386,1.4963,2.5575,3.8267
2026-07-28T20:13:51.908Z,27824386,1.4525,2.5375,3.6857
2026-07-28T20:13:51.909Z,27825386,1.4525,2.6175,3.8019
2026-07-28T20:13:51.910Z,27826386,1.7938,2.6512,4.7557
2026-07-28T20:13:51.911Z,27827386,3.4313,2.4162,8.2908
2026-07-28T20:13:51.912Z,27828386,2.6225,2.4162,6.3366
2026-07-28T20:13:51.913Z,27829386,1.2687,2.4887,3.1576
2026-07-28T20:13:51.914Z,27830386,0.0000,2.5262,0.0000
2026-07-28T20:13:51.915Z,27831386,0.2575,2.5013,0.6441
2026-07-28T20:13:51.916Z,27832386,0.1575,2.4725,0.3894
2026-07-28T20:13:51.917Z,27833386,0.0000,2.5350,0.0000
2026-07-28T20:13:51.918Z,27834386,0.0000,2.5062,0.0000
2026-07-28T20:13:51.919Z,27835386,0.0000,2.5338,0.0000
2026-07-28T20:13:51.920Z,27836386,0.0237,2.4850,0.0590
2026-07-28T20:13:51.921Z,27837386,1.4825,2.4850,3.6840
2026-07-28T20:13:51.922Z,27838386,1.9288,2.6388,5.0895
2026-07-28T20:13:51.923Z,27839386,1.9950,2.5587,5.1047
2026-07-28T20:13:51.924Z,27840386,1.4900,2.5712,3.8312
2026-07-28T20:13:51.925Z,27841386,1.4675,2.5262,3.7073
2026-07-28T20:13:51.926Z,27842386,2.6613,2.4300,6.4668
2026-07-28T20:13:51.927Z,27843386,2.6613,2.5563,6.8028
2026-07-28T20:13:51.928Z,27844386,3.0863,2.6100,8.0551
2026-07-28T20:13:51.929Z,27845386,2.6813,2.6825,7.1925
2026-07-28T20:13:51.930Z,27846386,0.7912,2.6825,2.1225
2026-07-28T20:13:51.931Z,27847386,0.0000,2.5312,0.0000
2026-07-28T20:13:51.932Z,27848386,0.3375,2.6150,0.8826
2026-07-28T20:13:51.933Z,27849386,0.0063,2.5650,0.0160
2026-07-28T20:13:51.934Z,27850386,0.0275,2.6275,0.0723
2026-07-28T20:13:51.935Z,27851386,0.0000,2.5812,0.0000
2026-07-28T20:13:51.936Z,27852386,0.0000,2.5787,0.0000
2026-07-28T20:13:51.937Z,27853386,0.2600,2.4862,0.6464
2026-07-28T20:13:51.938Z,27854386,1.4162,2.5838,3.6592
2026-07-28T20:13:51.939Z,27855386,2.0675,2.5838,5.3419
2026-07-28T20:13:51.940Z,27856386,1.8987,2.5400,4.8228
2026-07-28T20:13:51.941Z,27857386,1.5263,2.5575,3.9034
2026-07-28T20:13:51.942Z,27858386,1.4525,2.5787,3.7456
2026-07-28T20:13:51.943Z,27859386,2.5075,2.5375,6.3628
2026-07-28T20:13:51.944Z,27860386,3.2450,2.4025,7.7961
2026-07-28T20:13:51.945Z,27861386,3.2450,2.4838,8.0598
2026-07-28T20:13:51.946Z,27862386,2.2900,2.6475,6.0628
2026-07-28T20:13:51.947Z,27863386,0.4150,2.4950,1.0354
2026-07-28T20:13:51.948Z,27864386,0.0000,2.4950,0.0000
2026-07-28T20:13:51.949Z,27865386,0.2562,2.4250,0.6214
2026-07-28T20:13:51.950Z,27866386,0.0450,2.5512,0.1148
2026-07-28T20:13:51.951Z,27867386,0.0000,2.6175,0.0000
2026-07-28T20:13:51.952Z,27868386,0.0000,2.4437,0.0000
2026-07-28T20:13:51.953Z,27869386,0.5675,2.5138,1.4266
2026-07-28T20:13:51.954Z,27870386,0.5675,2.5875,1.4684
2026-07-28T20:13:51.955Z,27871386,1.4813,2.5850,3.8290
2026-07-28T20:13:51.956Z,27872386,2.1200,2.5712,5.4510
2026-07-28T20:13:51.957Z,27873386,1.6938,2.5712,4.3551
2026-07-28T20:13:51.958Z,27874386,1.4100,2.5988,3.6642
2026-07-28T20:13:51.959Z,27875386,1.4538,2.5687,3.7343
2026-07-28T20:13:51.960Z,27876386,2.7262,2.1375,5.8274
2026-07-28T20:13:51.961Z,27877386,2.8763,2.5463,7.3237
2026-07-28T20:13:51.962Z,27878386,2.0612,2.5700,5.2974
2026-07-28T20:13:51.963Z,27879386,2.0612,2.5812,5.3206
2026-07-28T20:13:51.964Z,27880386,0.1262,2.5812,0.3259
2026-07-28T20:13:51.965Z,27881386,0.0000,2.5575,0.0000
2026-07-28T20:13:51.966Z,27882386,0.3313,2.5575,0.8472
2026-07-28T20:13:51.967Z,27883386,0.0575,2.4913,0.1432
2026-07-28T20:13:51.968Z,27884386,0.0000,2.5300,0.0000
2026-07-28T20:13:51.969Z,27885386,0.0775,2.5850,0.2003
2026-07-28T20:13:51.970Z,27886386,0.8338,2.6100,2.1761
2026-07-28T20:13:51.971Z,27887386,1.7062,2.5575,4.3637
2026-07-28T20:13:51.972Z,27888386,1.7062,2.5887,4.4171
2026-07-28T20:13:51.973Z,27889386,2.1662,2.5138,5.4454
2026-07-28T20:13:51.974Z,27890386,1.6287,2.5887,4.2164
2026-07-28T20:13:51.975Z,27891386,1.4500,2.5887,3.7537
2026-07-28T20:13:51.976Z,27892386,1.3863,2.7413,3.8001
2026-07-28T20:13:51.977Z,27893386,3.3575,2.3063,7.7432
2026-07-28T20:13:51.978Z,27894386,2.9562,2.6175,7.7380
2026-07-28T20:13:51.979Z,27895386,1.7575,2.5712,4.5190
2026-07-28T20:13:51.980Z,27896386,0.0000,2.5500,0.0000
2026-07-28T20:13:51.981Z,27897386,0.0000,2.5213,0.0000
2026-07-28T20:13:51.982Z,27898386,0.1575,2.5500,0.4016
2026-07-28T20:13:51.983Z,27899386,0.2525,2.5850,0.6527
2026-07-28T20:13:51.984Z,27900386,0.0000,2.5850,0.0000
2026-07-28T20:13:51.985Z,27901386,0.0000,2.4700,0.0000
2026-07-28T20:13:51.986Z,27902386,0.0463,2.6737,0.1237
2026-07-28T20:13:51.987Z,27903386,1.0500,2.5988,2.7287
2026-07-28T20:13:51.988Z,27904386,1.7900,2.5863,4.6294
2026-07-28T20:13:51.989Z,27905386,2.2025,2.5900,5.7045
2026-07-28T20:13:51.990Z,27906386,2.2025,2.5863,5.6962
2026-07-28T20:13:51.991Z,27907386,1.5087,2.5863,3.9020
2026-07-28T20:13:51.992Z,27908386,1.5738,2.5725,4.0485
2026-07-28T20:13:51.993Z,27909386,1.7162,2.5725,4.4151
2026-07-28T20:13:51.994Z,27910386,3.5287,2.6488,9.3468
2026-07-28T20:13:51.995Z,27911386,2.8175,2.6050,7.3396
2026-07-28T20:13:51.996Z,27912386,1.4062,2.4913,3.5033
2026-07-28T20:13:51.997Z,27913386,0.0000,2.5487,0.0000
2026-07-28T20:13:51.998Z,27914386,0.2537,2.6425,0.6705
2026-07-28T20:13:51.999Z,27915386,0.2537,2.5150,0.6382
2026-07-28T20:13:52.000Z,27916386,0.2188,2.6312,0.5756
2026-07-28T20:13:52.001Z,27917386,0.0812,2.6250,0.2133
2026-07-28T20:13:52.002Z,27918386,0.0413,2.6250,0.1083
2026-07-28T20:13:52.003Z,27919386,0.0000,2.5312,0.0000
2026-07-28T20:13:52.004Z,27920386,1.3162,2.5287,3.3285
2026-07-28T20:13:52.005Z,27921386,1.8950,2.5638,4.8583
2026-07-28T20:13:52.006Z,27922386,2.0663,2.5812,5.3335
2026-07-28T20:13:52.007Z,27923386,1.3887,2.5187,3.4979
2026-07-28T20:13:52.008Z,27924386,1.3887,2.6150,3.6316
2026-07-28T20:13:52.009Z,27925386,1.4412,2.5575,3.6860
2026-07-28T20:13:52.010Z,27926386,2.2538,2.3163,5.2202
2026-07-28T20:13:52.011Z,27927386,3.2037,2.3163,7.4207
2026-07-28T20:13:52.012Z,27928386,2.5225,2.4200,6.1045
2026-07-28T20:13:52.013Z,27929386,0.9050,2.5938,2.3473
2026-07-28T20:13:52.014Z,27930386,0.0000,2.5175,0.0000
2026-07-28T20:13:52.015Z,27931386,0.3375,2.5300,0.8539
2026-07-28T20:13:52.016Z,27932386,0.1800,2.5863,0.4655
2026-07-28T20:13:52.017Z,27933386,0.1800,2.5725,0.4631
2026-07-28T20:13:52.018Z,27934386,0.0850,2.5025,0.2127
2026-07-28T20:13:52.019Z,27935386,0.0000,2.5612,0.0000
2026-07-28T20:13:52.020Z,27936386,0.2725,2.5612,0.6979
2026-07-28T20:13:52.021Z,27937386,1.4900,2.6000,3.8740
2026-07-28T20:13:52.022Z,27938386,2.0887,2.5725,5.3733
2026-07-28T20:13:52.023Z,27939386,1.8825,2.6188,4.9298
2026-07-28T20:13:52.024Z,27940386,1.4987,2.4813,3.7188
2026-07-28T20:13:52.025Z,27941386,1.4225,2.0312,2.8895
2026-07-28T20:13:52.026Z,27942386,1.4225,2.3300,3.3144
2026-07-28T20:13:52.027Z,27943386,2.4025,2.6825,6.4447
2026-07-28T20:13:52.028Z,27944386,3.2113,2.5200,8.0924
2026-07-28T20:13:52.029Z,27945386,2.4825,2.5200,6.2559
2026-07-28T20:13:52.030Z,27946386,0.4425,2.5763,1.1400
2026-07-28T20:13:52.031Z,27947386,0.0000,2.5075,0.0000
2026-07-28T20:13:52.032Z,27948386,0.3650,2.5750,0.9399
2026-07-28T20:13:52.033Z,27949386,0.0487,2.5350,0.1236
2026-07-28T20:13:52.034Z,27950386,0.0000,2.5038,0.0000
2026-07-28T20:13:52.035Z,27951386,0.0000,2.4887,0.0000
2026-07-28T20:13:52.036Z,27952386,0.0000,2.4713,0.0000
2026-07-28T20:13:52.037Z,27953386,0.3675,2.5575,0.9399
2026-07-28T20:13:52.038Z,27954386,1.5987,2.5575,4.0888
2026-07-28T20:13:52.039Z,27955386,2.1188,2.5763,5.4584
2026-07-28T20:13:52.040Z,27956386,1.7975,2.6650,4.7903
2026-07-28T20:13:52.041Z,27957386,1.4650,2.4850,3.6405
2026-07-28T20:13:52.042Z,27958386,1.5163,2.6988,4.0920
2026-07-28T20:13:52.043Z,27959386,2.8575,2.4188,6.9116
2026-07-28T20:13:52.044Z,27960386,2.8575,2.2925,6.5508
2026-07-28T20:13:52.045Z,27961386,3.0175,2.5950,7.8304
2026-07-28T20:13:52.046Z,27962386,2.3925,2.5550,6.1128
2026-07-28T20:13:52.047Z,27963386,0.2212,2.5550,0.5653
2026-07-28T20:13:52.048Z,27964386,0.0000,2.5412,0.0000
2026-07-28T20:13:52.049Z,27965386,0.4100,2.5312,1.0378
2026-07-28T20:13:52.050Z,27966386,0.1637,2.6925,0.4409
2026-07-28T20:13:52.051Z,27967386,0.0000,2.4300,0.0000
2026-07-28T20:13:52.052Z,27968386,0.1050,2.4588,0.2582
2026-07-28T20:13:52.053Z,27969386,0.1050,2.5875,0.2717
2026-07-28T20:13:52.054Z,27970386,0.7563,2.5912,1.9596
2026-07-28T20:13:52.055Z,27971386,1.6250,2.5850,4.2006
2026-07-28T20:13:52.056Z,27972386,2.1562,2.5850,5.5739
2026-07-28T20:13:52.057Z,27973386,1.6862,2.5825,4.3547
2026-07-28T20:13:52.058Z,27974386,1.3887,2.6137,3.6298
2026-07-28T20:13:52.059Z,27975386,1.3850,2.4613,3.4088
2026-07-28T20:13:52.060Z,27976386,3.3950,2.5087,8.5172
2026-07-28T20:13:52.061Z,27977386,2.8563,2.5400,7.2549
2026-07-28T20:13:52.062Z,27978386,2.8563,2.5250,7.2120
2026-07-28T20:13:52.063Z,27979386,1.9175,2.5538,4.8968
2026-07-28T20:13:52.064Z,27980386,0.0000,2.5538,0.0000
2026-07-28T20:13:52.065Z,27981386,0.0875,2.5538,0.2235
2026-07-28T20:13:52.066Z,27982386,0.2537,2.4625,0.6249
2026-07-28T20:13:52.067Z,27983386,0.0575,2.5275,0.1453
2026-07-28T20:13:52.068Z,27984386,0.0125,2.5587,0.0320
2026-07-28T20:13:52.069Z,27985386,0.0000,2.5512,0.0000
2026-07-28T20:13:52.070Z,27986386,1.0375,2.6537,2.7533
2026-07-28T20:13:52.071Z,27987386,1.0375,2.5938,2.6910
2026-07-28T20:13:52.072Z,27988386,1.7200,2.5725,4.4247
2026-07-28T20:13:52.073Z,27989386,2.2188,2.5512,5.6606
2026-07-28T20:13:52.074Z,27990386,1.5762,2.5512,4.0214
2026-07-28T20:13:52.075Z,27991386,1.4562,2.5013,3.6424
2026-07-28T20:13:52.076Z,27992386,1.6850,2.6112,4.4000
2026-07-28T20:13:52.077Z,27993386,3.6450,2.3937,8.7252
2026-07-28T20:13:52.078Z,27994386,2.7300,2.3950,6.5384
2026-07-28T20:13:52.079Z,27995386,1.5250,2.5200,3.8430
2026-07-28T20:13:52.080Z,27996386,1.5250,2.5213,3.8449
2026-07-28T20:13:52.081Z,27997386,0.0000,2.4800,0.0000
2026-07-28T20:13:52.082Z,27998386,0.1550,2.5425,0.3941
2026-07-28T20:13:52.083Z,27999386,0.2412,2.5425,0.6134
2026-07-28T20:13:52.084Z,28000386,0.0000,2.5625,0.0000
2026-07-28T20:13:52.085Z,28001386,0.0000,2.4950,0.0000
2026-07-28T20:13:52.086Z,28002386,0.0000,2.4012,0.0000
2026-07-28T20:13:52.087Z,28003386,1.3900,2.5138,3.4941
2026-07-28T20:13:52.088Z,28004386,1.8475,2.5900,4.7850
2026-07-28T20:13:52.089Z,28005386,1.8475,2.5775,4.7619
2026-07-28T20:13:52.090Z,28006386,2.1025,2.5338,5.3272
2026-07-28T20:13:52.091Z,28007386,1.3963,2.4500,3.4208
2026-07-28T20:13:52.092Z,28008386,1.4850,2.4500,3.6383
2026-07-28T20:13:52.093Z,28009386,1.9813,2.7238,5.3964
2026-07-28T20:13:52.094Z,28010386,3.2738,2.3238,7.6074
2026-07-28T20:13:52.095Z,28011386,2.4987,2.4413,6.1001
2026-07-28T20:13:52.096Z,28012386,1.1000,2.5650,2.8215
2026-07-28T20:13:52.097Z,28013386,0.0000,2.5150,0.0000
2026-07-28T20:13:52.098Z,28014386,0.0000,2.5512,0.0000
2026-07-28T20:13:52.099Z,28015386,0.2725,2.5175,0.6860
2026-07-28T20:13:52.100Z,28016386,0.1700,2.5050,0.4259
2026-07-28T20:13:52.101Z,28017386,0.0200,2.5050,0.0501
2026-07-28T20:13:52.102Z,28018386,0.0450,2.5963,0.1168
2026-07-28T20:13:52.103Z,28019386,0.2250,2.5075,0.5642
2026-07-28T20:13:52.104Z,28020386,1.3637,2.5400,3.4639
2026-07-28T20:13:52.105Z,28021386,2.0450,2.5675,5.2505
2026-07-28T20:13:52.106Z,28022386,1.9262,2.5812,4.9721
2026-07-28T20:13:52.107Z,28023386,1.9262,2.6263,5.0588
2026-07-28T20:13:52.108Z,28024386,1.4112,2.7175,3.8351
2026-07-28T20:13:52.109Z,28025386,1.4125,2.4388,3.4447
2026-07-28T20:13:52.110Z,28026386,2.3900,2.4388,5.8286
2026-07-28T20:13:52.111Z,28027386,3.0900,2.4787,7.6593
2026-07-28T20:13:52.112Z,28028386,2.3937,2.3163,5.5445
2026-07-28T20:13:52.113Z,28029386,0.6125,2.5763,1.5780
